-8.95016,-5.57867
-8.81747,-4.82428
-6.54513,2.2691
-9.23733,-1.99971
-7.39046,-5.02155
-7.9766,-4.3622
-12.4569,-2.96427
-7.36561,-2.12321
-11.7114,-4.0104
-9.93073,-6.04134
-5.04707,-6.60213
-7.2161,-1.92998
-11.3377,-1.98277
-6.91257,-0.305145
-7.64229,-7.06395
-9.62859,0.449202
-7.38295,-5.33324
-6.58759,2.03896
-9.49223,-5.13817
-7.58483,2.07495
-13.323,-1.11432
-6.38852,-3.52596
-6.35076,-2.7853
-8.69882,-2.82183
-5.3123,0.219166
-9.10789,-3.76767
-8.10783,-0.590286
-6.64669,-3.11886
-9.63496,-6.5913
-6.51246,-0.990524
-12.208,-5.85066
-9.33308,-4.96159
-9.7702,-4.53964
-7.58926,-4.09634
-9.36281,-4.58805
-10.2689,-2.28543
-10.7478,-1.88716
-7.69989,0.329737
-8.25023,-0.87052
-10.9282,-4.76542
-9.15795,-8.04488
-9.24142,-2.19799
-9.6297,-8.16433
-10.4551,-2.8344
-9.06094,-8.33152
-7.14134,-6.46646
-12.27,-4.73959
-8.1476,-3.88692
-4.82466,-4.49269
-11.2903,-7.15037
-8.88123,-4.05285
-7.64678,-2.97501
-7.23839,2.85312
-9.98002,2.63694
-9.92086,-5.56228
-7.60088,-4.04688
-7.32027,-9.66892
-8.34862,-4.43701
-9.68674,-7.54597
-8.88055,-2.61214
-7.15754,-2.67601
-10.3073,-5.61666
-13.0198,-2.96715
-5.96781,-5.10115
-8.7089,-8.6132
-10.2349,-2.09562
-7.7774,-1.22203
-10.2095,-2.17983
-8.83062,-2.64036
-10.5528,-9.10049
-6.69358,-0.0643841
-9.83452,-0.191748
-5.8639,-7.80228
-8.93797,-0.91065
-5.53214,-1.64536
-8.09634,-4.74561
-7.67995,-3.33521
-10.4261,-0.644883
-10.4149,-2.01877
-11.1052,-4.8788
-8.4567,-4.41833
-8.09458,0.20383
-6.91852,-3.37763
-9.8006,-3.44166
-9.41401,-6.3307
-5.52239,1.70108
-9.15078,-5.11232
-10.4251,-2.37442
-7.74262,-3.18638
-4.95216,1.02275
-5.06756,-6.15
-7.89736,-6.94321
-5.22344,-1.61445
-8.49928,1.85415
-8.22981,1.49679
-6.25716,-4.45623
-8.64774,-10.4916
-8.68797,-3.50934
-5.33732,-4.05389
-9.46777,-4.36518
-8.9676,-1.1744
-9.1495,1.99923
-6.75096,-3.21961
-8.80282,2.54358
-9.80334,-7.78527
-6.74326,-2.54081
-7.87105,-1.03464
-10.1565,-2.24231
-13.5109,-9.10612
-11.0427,-9.57493
-11.659,-5.58527
-7.97083,-2.29773
-6.25073,-6.53687
-8.63986,-3.37215
-4.37599,-2.88488
-7.71094,0.42201
-7.87985,-1.61718
-5.18145,-2.25811
-10.5732,-0.2681
-10.2067,-3.8696
-9.70681,-5.66005
-7.67393,-2.17572
-8.57453,-2.52463
-11.3357,1.65931
-8.16029,-4.9807
-6.98715,-1.74064
-11.0345,-4.17784
-8.78341,-3.74511
-6.84255,-3.71483
-8.92813,-4.40356
-6.89211,2.52742
-11.2158,-1.39484
-7.34451,-7.22675
-9.91146,-7.30446
-10.4656,-6.80443
-8.57062,-5.69732
-8.47796,-4.12112
-5.7274,-4.19196
-11.5096,-4.64294
-8.70106,-5.28922
-9.22812,-4.39097
-8.61036,-1.26587
-10.1046,-4.77652
-10.0645,-2.57135
-10.2024,-5.32478
-8.16595,-3.98703
-8.08488,-8.46819
-10.3558,0.607497
-12.4625,-6.06652
-10.8461,-0.668674
-7.95291,2.24281
-8.52609,-1.58749
-9.02581,-3.65912
-4.06072,-5.8228
-8.61048,-2.86493
-15.422,-6.79692
-6.95752,-2.90674
-9.91541,-3.4143
-8.29354,-4.57246
-8.03389,-3.44931
-9.78419,-0.311076
-8.68748,-0.299232
-8.46613,-0.64891
-6.64104,-2.72217
-8.49067,-4.73883
-7.60837,1.49591
-8.19243,-7.28121
-9.04647,0.564712
-8.16074,-0.647331
-5.8127,-6.78781
-10.2768,-4.19226
-11.2598,-1.82351
-6.24831,-4.9744
-5.59665,-1.83032
-6.84246,-5.60257
-11.2715,-1.41179
-8.20739,-5.35829
-8.18352,-8.48712
-6.82932,-0.109369
-7.88228,-0.98184
-12.0672,-1.03528
-7.26358,-2.34686
-10.1311,-1.68009
-12.7374,-3.94957
-12.3876,-3.01777
-9.07646,-4.10027
-7.69712,-9.09821
-6.46573,-0.27987
-4.98266,-1.45319
-11.03,-2.63449
-8.07143,-9.66758
-12.6501,-0.234387
-9.75878,1.09832
-7.50904,-5.07721
-8.01352,-5.52146
-11.2358,-5.82039
-9.53434,-3.67953
-8.9464,-1.51371
-6.15048,-1.18348
-8.53492,-7.20182
-9.48262,-3.21718
-10.7789,-4.39578
-7.67651,-1.55198
-11.2147,-3.0018
-7.617,-6.89862
-6.08286,-0.767113
-8.31975,-0.678367
-7.7569,-2.22977
-6.05036,-3.27163
-6.21534,-5.96705
-10.3076,-3.69321
-6.92106,-0.636458
-9.27132,-0.293719
-6.67947,-1.85056
-5.17141,1.20894
-13.5915,-2.88357
-7.50202,-3.42085
-9.50318,-2.7926
-6.10222,-3.29822
-10.9421,-1.46342
-6.68247,-1.62782
-6.35278,3.85128
-11.1435,-3.72567
-7.10614,-5.20675
-6.51397,-0.48578
-6.40376,-2.77806
-8.819,-4.49206
-8.96955,0.512265
-5.88535,0.618609
-9.91595,-3.1979
-8.47328,0.50232
-7.23178,-4.37133
-8.83224,-3.85238
-9.3364,-4.21964
-5.25708,5.47857
-9.28811,-1.37138
-4.51111,-11.4437
-7.44598,-1.90814
-8.59182,0.841642
-9.84919,-5.16322
-11.0485,1.97673
-10.7022,-6.83585
-10.2058,-7.32109
-8.80183,-4.16082
-10.2794,-7.84703
-9.43912,0.451821
-9.71091,-0.330221
-8.07124,-4.33617
-14.2674,-6.60106
-10.1317,0.394073
